aa_ocompra;t_ocompra;n_ocompra;o_ente;c_unid_ejec;aa_oca_original;n_oca_original;fh_estado;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_ocompra
2023;SPR;1994;311990;7201;2021;65644;2023-02-08 10:34:09;34802;26;26;0;3;3;5;1;6540732;C
2023;SPR;2000;311990;7411;2021;65644;2023-02-08 10:34:14;15178;45;0;0;3;3;5;3;865926,82;C
2023;SPR;2007;311990;112;2021;65644;2023-02-08 10:34:20;28133;20;27;210;3;3;5;3;7020537,98;C
2023;SPR;5964;82619;489;2021;32722;2023-03-06 15:44:03;16324;45;0;0;3;3;1;1;1777619,73;C
2023;SPR;2079;94546;7411;2021;65642;2023-02-08 10:44:25;15188;45;0;0;3;3;5;13;3189663,51;C
2023;SPR;2080;94546;9764;2021;65642;2023-02-08 10:44:26;24216;55;0;0;3;3;5;4;18447667,04;C
2023;SPR;2083;120202;4020;2021;65641;2023-02-08 10:44:28;13758;40;0;0;3;3;5;4;139790,2;C
2023;SPR;2086;120202;7162;2021;65641;2023-02-08 10:44:29;7266;35;0;0;3;3;5;4;5039734,7;C
2023;SPR;2097;120202;7123;2021;65641;2023-02-08 10:44:36;27124;70;0;0;3;3;5;4;9334333,8;C
2023;SPR;2411;120202;451;2021;65641;2023-02-09 12:59:07;10534;40;0;0;3;3;5;4;62764484,64;C
2023;SPR;2417;94546;500;2021;65642;2023-02-09 12:59:10;16567;50;0;0;3;3;5;12;9830570,64;C
2023;SPR;2425;120202;9764;2021;65641;2023-02-09 12:59:14;24216;55;0;0;3;3;5;4;67190197,8;C
2023;SPR;2446;32321;542;2021;65639;2023-02-09 13:09:04;17443;50;0;0;3;3;5;4;15620187;C
2023;SPR;2451;41291;7211;2020;37067;2023-02-09 13:14:03;31816;20;23;0;3;3;6;14;86189,78;C
2023;SPR;2451;41291;7211;2020;37067;2023-02-09 13:14:03;31817;20;23;0;3;3;9;14;97776,6;C
2022;SPR;58991;83261;8941;2022;37695;2022-12-29 16:34:04;61094;35;0;0;3;3;5;4;2088778,3;C
2023;SPR;2452;41291;7211;2020;37067;2023-02-09 13:14:04;31815;20;23;0;3;3;3;14;229962,6;C
2023;SPR;6511;94546;7201;2021;65642;2023-03-09 11:14:04;34812;26;26;0;3;3;5;11;6589485;C
2023;SPR;6511;94546;7201;2021;65642;2023-03-09 11:14:04;34813;26;26;0;3;3;5;12;38377644;C
2023;SPR;6512;83261;7201;2021;65643;2023-03-09 11:14:05;34816;26;26;0;3;3;5;15;34545107;C
2023;SPR;6515;26296;7201;2021;65640;2023-03-09 11:14:08;34806;26;26;0;3;3;5;5;13278720;C
2022;SPR;59047;41291;7211;2020;37067;2022-12-30 11:29:05;47154;20;23;0;3;3;3;14;170829,36;C
2023;SPR;2708;26296;2051;2021;65640;2023-02-10 14:59:03;2771;21;0;0;3;3;5;7;11190187,8;C
2023;SPR;5306;278388;146;2022;66386;2023-03-02 11:14:03;29994;20;24;0;3;3;1;4;356001,08;C
2023;SPR;2043;32118;2051;2021;65638;2023-02-08 10:39:14;2768;21;0;0;3;3;5;2;7477523,9;C
2023;SPR;2434;83261;730;2021;65643;2023-02-09 13:04:04;2242;9;0;0;3;3;5;15;334501,09;C
2023;SPR;6601;226349;7180;2021;37224;2023-10-30 11:21:25;45000;55;0;0;3;3;5;1;8374464,06;Z
2023;SPR;6597;226349;7180;2021;37225;2023-10-30 11:44:12;45000;55;0;0;3;3;5;1;9195296,17;Z
2022;SPR;59920;32321;8941;2022;37628;2023-01-20 15:29:02;61094;35;0;0;3;3;5;4;2637781,48;C
2023;SPR;4907;41291;7211;2020;37067;2023-02-28 11:19:03;31813;20;23;0;3;3;1;14;352872,79;C
2023;SPR;1946;32321;9764;2021;65639;2023-02-08 10:24:03;24217;55;0;0;3;3;5;8;74930774,05;C
2023;SPR;1946;32321;9764;2021;65639;2023-02-08 10:24:03;24219;55;0;0;3;3;5;10;10935942,6;C
2023;SPR;1961;32321;7201;2021;65639;2023-02-08 10:24:15;34802;26;26;0;3;3;5;1;1804714,23;C
2023;SPR;1963;32321;4020;2021;65639;2023-02-08 10:24:16;13755;40;0;0;3;3;5;1;105095,1;C
2023;SPR;12006;275932;451;2021;65645;2023-04-13 11:49:03;10534;40;0;0;3;3;5;4;217600;C
2023;SPR;18733;32321;542;2021;65639;2023-05-22 12:44:01;17442;50;0;0;3;3;5;1;33761000;C
2023;SPR;8788;124204;9733;2022;37659;2023-03-23 13:59:03;48111;35;0;0;3;3;5;4;150603,3;C
2023;SPR;23426;41291;7211;2020;37067;2023-06-21 12:04:04;31813;20;23;0;3;3;1;14;353677,1;C
2023;SPR;14378;215724;7201;2021;32662;2023-04-27 09:14:05;34561;26;26;0;3;3;1;4;10000;C
2023;SPR;13124;127314;7201;2021;32557;2023-04-20 10:04:07;34573;26;26;0;3;3;3;4;6504000;C
2023;SPR;9761;125621;7140;2022;53374;2023-03-30 12:24:03;25952;70;0;0;3;3;1;5;72316,95;C
2023;SPR;9762;125621;7140;2022;53374;2023-03-30 12:24:04;25949;70;0;0;3;3;1;3;439858,06;C
2023;SPR;21648;125621;7140;2022;53374;2023-06-08 11:19:01;25949;70;0;0;3;3;1;3;2748411,01;C
2023;SPR;13049;83261;7180;2021;37265;2023-10-30 11:09:13;45000;55;0;0;3;3;5;1;9542180;Z
2023;SPR;9000;125621;7140;2022;53374;2023-03-27 12:59:03;25949;70;0;0;3;3;1;3;2170985,11;C
2023;SPR;15676;193944;7201;2021;32565;2023-05-04 13:14:12;34573;26;26;0;3;3;3;4;1721336,91;C
2023;SPR;18536;125621;7140;2022;53374;2023-05-19 16:14:04;25949;70;0;0;3;3;1;3;1333262,4;C
2023;SPR;14492;83261;7140;2021;65643;2023-04-27 12:49:07;52077;70;0;0;3;3;5;1;1054228,92;C
2023;SPR;13273;125621;7140;2022;53374;2023-04-20 17:09:04;25949;70;0;0;3;3;1;3;438647,35;C
2023;SPR;9982;127314;7201;2021;32557;2023-03-31 11:59:09;34561;26;26;0;3;3;1;4;348000;C
2023;SPR;22429;26296;7201;2021;65640;2023-06-13 10:44:05;34808;26;26;0;3;3;5;7;27766830;C
2023;SPR;12008;32321;451;2021;65639;2023-04-13 11:54:03;10534;40;0;0;3;3;5;4;364000;C
2023;SPR;8792;83261;9733;2022;37695;2023-03-23 14:04:03;48111;35;0;0;3;3;5;4;1197947,2;C
2023;SPR;15757;32321;541;2021;65639;2023-05-04 16:44:08;38082;50;0;513;3;3;5;1;961121,7;C
2023;SPR;19245;94546;7180;2021;37242;2023-10-30 11:34:27;45000;55;0;0;3;3;5;1;7715585,1;Z
2023;SPR;22320;120202;500;2021;65641;2023-06-12 17:44:03;16563;50;0;0;3;3;5;4;333535,93;C
2023;SPR;8799;32321;9733;2022;37628;2023-03-23 14:14:03;48111;35;0;0;3;3;5;4;1310955,34;C
2023;SPR;25084;41291;7211;2020;37067;2023-06-29 16:34:02;31813;20;23;0;3;3;1;14;353677,1;C
2023;SPR;25084;41291;7211;2020;37067;2023-06-29 16:34:02;31817;20;23;0;3;3;9;14;96146,99;C
2023;SPR;21140;32321;9733;2022;37628;2023-06-06 10:39:03;48111;35;0;0;3;3;5;4;1310955,34;C
2023;SPR;18114;127314;7201;2021;32557;2023-05-18 12:39:02;34573;26;26;0;3;3;3;4;3252000;C
2023;SPR;12016;32321;451;2021;65639;2023-04-13 12:04:03;10540;40;0;0;3;3;5;10;20628917,4;C
2023;SPR;16506;96905;7129;2023;12751;2023-07-28 11:29:30;47925;70;0;0;3;3;1;4;99049996,29;Z
2023;SPR;20160;94546;7332;2021;65642;2023-06-01 10:39:03;54884;21;0;0;3;3;5;3;235400,24;C
2023;SPR;31054;125621;7140;2022;53374;2023-08-03 14:59:03;25949;70;0;0;3;3;1;3;716558,4;C
2023;SPR;35999;96905;7211;2022;4;2023-09-04 16:29:02;31937;20;23;0;3;3;5;14;4039410;C
2023;SPR;36000;96905;7211;2022;4;2023-09-04 16:29:02;31937;20;23;0;3;3;5;14;2019705;C
2023;SPR;34384;125621;7140;2022;53374;2023-08-25 15:29:02;25954;70;0;0;3;3;1;15;449177,34;C
2023;SPR;41158;125621;7140;2022;53374;2023-10-04 17:04:02;25949;70;0;0;3;3;1;3;716558,4;C
2023;SPR;41159;125621;7140;2022;53374;2023-10-04 17:04:03;25949;70;0;0;3;3;1;3;716558,4;C
2023;SPR;41161;125621;7140;2022;53374;2023-11-06 11:11:26;25949;70;0;0;3;3;1;3;2062688,29;Z
2023;SPR;30186;127314;7201;2021;32557;2023-08-01 09:34:04;34573;26;26;0;3;3;3;4;2139160;C
2023;SPR;36371;120202;7180;2021;37275;2023-12-29 10:39:47;45000;55;0;0;3;3;5;1;8673352,82;Z
2023;SPR;34344;125621;7140;2022;53374;2023-08-25 13:14:02;25954;70;0;0;3;3;1;15;182344,4;C
2023;SPR;44098;124204;8941;2022;37659;2023-10-20 13:34:02;8112;35;0;0;3;3;5;4;3143801,04;C
2023;SPR;29276;311990;7411;2021;65644;2023-07-27 10:56:40;15179;45;0;0;3;3;5;4;10225800;Z
2023;SPR;35933;94546;7180;2021;37243;2023-12-29 10:46:50;45000;55;0;0;3;3;5;1;10431575,14;Z
2023;SPR;31436;41291;7211;2020;37067;2023-08-07 12:44:05;31826;20;23;0;3;9;6;14;1729159,8;C
2023;SPR;30182;193944;7201;2021;32565;2023-08-01 09:34:02;34573;26;26;0;3;3;3;4;1931515,27;C
2023;SPR;37181;41291;7211;2020;37067;2023-09-11 14:59:02;31826;20;23;0;3;9;6;14;1815617,79;C
2023;SPR;37184;41291;7211;2020;37067;2023-09-11 14:59:04;31815;20;23;0;3;3;3;14;328518;C
2023;SPR;37184;41291;7211;2020;37067;2023-09-11 14:59:04;31826;20;23;0;3;9;6;14;1729159,8;C
2023;SPR;38946;32321;9733;2022;37628;2023-09-21 12:19:02;48111;35;0;0;3;3;5;4;1310955,34;C
2023;SPR;37438;89670;489;2022;33509;2023-09-12 17:04:01;46025;45;0;0;3;3;1;1;4171776,72;C
2023;SPR;30014;198565;7411;2022;50897;2023-07-31 11:14:02;15221;45;0;0;3;3;1;8;897000;C
2023;SPR;38732;83261;9733;2022;37695;2023-09-20 10:59:01;48111;35;0;0;3;3;5;4;1197947,2;C
2023;SPR;39059;127314;7201;2021;32557;2023-09-22 10:44:03;34561;26;26;0;3;3;1;4;270000;C
2023;SPR;29919;32118;7411;2021;65638;2023-07-28 16:59:02;15179;45;0;0;3;3;5;4;2745697,68;C
2023;SPR;36863;125621;7140;2022;53374;2023-09-08 10:54:02;25949;70;0;0;3;3;1;3;2477846,2;C
2023;SPR;35249;127314;7201;2021;32557;2023-08-31 10:29:03;34561;26;26;0;3;3;1;4;290000;C
2023;SPR;33519;125621;7140;2022;53374;2023-08-18 13:44:03;25949;70;0;0;3;3;1;3;250608,23;C
2023;SPR;33521;125621;7140;2022;53374;2023-08-18 13:44:04;25949;70;0;0;3;3;1;3;520343,94;C
2023;SPR;33537;94546;7180;2021;37242;2023-10-30 11:34:43;45000;55;0;0;3;3;5;1;9774881,08;Z
2023;SPR;34311;125621;7140;2022;53374;2023-08-25 12:14:02;25952;70;0;0;3;3;1;5;121213,24;C
2023;SPR;41687;226349;489;2023;49402;2023-10-06 16:44:01;16324;45;0;0;3;3;1;1;20120418,5;C
2023;SPR;33412;49584;9733;2022;37672;2023-08-18 10:49:02;48111;35;0;0;3;3;5;4;451473,36;C
2023;SPR;46808;125621;7140;2022;53374;2023-11-06 16:04:03;25949;70;0;0;3;3;1;3;2302933,54;C
2023;SPR;50589;41291;7211;2023;77145;2023-11-28 17:09:02;31816;20;23;0;3;3;6;14;3371136;C
2023;SPR;45215;125621;7140;2022;53374;2023-10-27 11:34:02;25949;70;0;0;3;3;1;3;716558,4;C
2023;SPR;45093;120202;7180;2021;37275;2023-10-26 15:34:01;45000;55;0;0;3;3;5;1;1476758,61;C
2023;SPR;57309;32321;101;2021;65639;2024-01-29 10:19:15;64562;20;24;0;3;3;5;1;1370074,3;C
2023;SPR;55972;124204;9733;2022;37659;2024-01-05 10:04:06;48111;35;0;0;3;3;5;4;150603,3;C
2023;SPR;48691;94546;7180;2021;37243;2024-01-26 12:48:51;45000;55;0;0;3;3;5;1;10431575,14;Z
2023;SPR;49787;127314;7201;2021;32557;2023-11-24 10:44:01;34573;26;26;0;3;3;3;4;11056800;C
2023;SPR;57439;32118;112;2021;65638;2024-01-29 13:49:03;60046;20;27;210;3;3;5;4;770074,95;C
2023;SPR;57440;32118;1003;2021;65638;2024-01-29 13:49:03;52072;45;0;0;3;3;5;4;1545313,2;C
2023;SPR;57444;32118;9266;2021;65638;2024-01-29 13:49:05;37858;20;22;510;3;3;5;4;22881,87;C
2023;SPR;57497;83261;541;2021;65643;2024-01-29 16:54:01;38083;50;0;513;3;3;5;4;951794,45;C
2023;SPR;57499;83261;353;2021;65643;2024-01-29 16:54:02;39037;70;71;0;3;3;5;4;1647089,34;C
2023;SPR;49955;120202;226;2023;75533;2023-11-24 13:59:01;53330;26;0;926;3;3;5;4;46152928,96;C
2023;SPR;48610;124204;9733;2022;37659;2023-11-16 12:24:01;51939;35;0;0;3;3;5;1;150603,3;C
2023;SPR;52204;49584;8941;2022;37672;2023-12-05 17:19:01;8112;35;0;0;3;3;5;4;3046252,38;C
2023;SPR;51826;89670;489;2022;33509;2023-12-04 15:34:01;46025;45;0;0;3;3;1;1;7772197;C
2023;SPR;44778;94546;7180;2021;37243;2023-10-25 11:14:02;45000;55;0;0;3;3;5;1;1380101,59;C
2023;SPR;57320;311990;153;2021;65644;2024-01-29 10:48:59;52076;26;0;0;3;3;5;1;496851,81;C
2023;SPR;57322;311990;353;2021;65644;2024-01-29 10:49:00;39037;70;71;0;3;3;5;4;2029594,01;C
2023;SPR;57327;311990;7411;2021;65644;2024-01-29 10:49:02;15178;45;0;0;3;3;5;3;3059671,95;C
2023;SPR;57328;311990;500;2021;65644;2024-01-29 10:49:03;16562;50;0;0;3;3;5;3;125097,23;C
2023;SPR;57328;311990;500;2021;65644;2024-01-29 10:49:03;16563;50;0;0;3;3;5;4;434956,47;C
2023;SPR;57345;311990;542;2021;65644;2024-01-29 10:49:11;17442;50;0;0;3;3;5;1;199237,5;C
2023;SPR;57346;311990;7170;2021;65644;2024-01-29 10:49:11;25462;60;0;0;3;3;5;1;143716,65;C
2023;SPR;57349;311990;9266;2021;65644;2024-01-29 10:49:12;37857;20;22;510;3;3;5;1;11046,42;C
2023;SPR;57509;94546;642;2021;65642;2024-01-29 16:58:58;45171;60;0;0;3;3;5;4;28835,1;C
2023;SPR;57383;120202;542;2021;65641;2024-01-29 11:43:32;17443;50;0;0;3;3;5;4;43566,6;C
2023;SPR;51830;32321;8941;2022;37628;2023-12-04 15:59:01;8112;35;0;0;3;3;5;4;1913486,04;C
2023;SPR;51238;278388;146;2022;66386;2023-11-30 16:19:02;29994;20;24;0;3;3;1;4;328455;C
2023;SPR;49790;215724;7201;2021;32662;2023-11-24 10:44:04;34561;26;26;0;3;3;1;4;876000;C
2023;SPR;49947;96905;226;2023;75485;2023-11-24 13:49:06;53330;26;0;926;3;3;5;4;66165270;C
2023;SPR;57404;275932;500;2021;65645;2024-01-29 11:44:04;16560;50;0;0;3;3;5;1;148280,78;C
2023;SPR;56338;193944;7201;2021;32565;2024-01-12 15:19:04;34573;26;26;0;3;3;3;4;1931515,27;C
2023;SPR;57454;26296;2051;2021;65640;2024-01-29 15:04:01;2770;21;0;0;3;3;5;6;1226882,96;C
2023;SPR;57460;26296;401;2021;65640;2024-01-29 15:04:07;57134;40;0;0;3;3;5;1;19016,4;C
2023;SPR;57471;26296;7332;2021;65640;2024-01-29 15:04:14;54884;21;0;0;3;3;5;3;220591,4;C
2023;SPR;56625;32321;7201;2021;65639;2024-01-16 14:54:01;34805;26;26;0;3;3;5;4;294975;C
2023;SPR;55893;76449;282;2021;59519;2024-01-02 12:24:01;5965;26;0;0;3;3;1;4;3802500;C
2024;SPR;14481;127314;3204;2021;32557;2024-04-19 10:44:04;4849;29;0;0;3;3;3;4;5015240;C
2024;SPR;8448;120202;7162;2021;65641;2024-03-15 15:24:11;7405;35;0;0;3;3;5;1;5497892,4;C
2024;SPR;16340;83261;582;2023;85404;2024-09-04 13:53:43;38941;55;0;0;3;3;5;1;173199320;Z
2023;SPR;57795;311990;7411;2021;65644;2024-02-26 10:59:03;52073;45;0;0;3;3;5;8;18117394,2;C
2024;SPR;5550;124204;3138;2022;37659;2024-03-01 21:29:02;9075;35;0;0;3;3;5;4;150603,3;C
2024;SPR;17550;124204;8736;2022;37659;2024-05-07 11:04:02;53227;35;0;352;3;3;5;8;1054223,1;C
2024;SPR;19238;83261;3138;2022;37695;2024-05-15 16:09:01;48646;35;0;0;3;3;5;1;1951839,22;C
2024;SPR;15715;193944;3204;2021;32565;2024-04-25 16:29:04;4849;29;0;0;3;3;3;4;4096272,85;C
2024;SPR;9278;32321;3201;2021;65639;2024-03-19 15:34:01;37211;75;0;510;3;3;5;1;241665,6;C
2024;SPR;7891;311990;500;2021;65644;2024-03-13 14:59:02;16960;50;0;0;3;3;5;1;6720644,4;C
2024;SPR;7883;311990;9611;2021;65644;2024-03-13 14:44:01;30482;20;21;0;3;3;5;1;57324,6;C
2024;SPR;7916;311990;9764;2021;65644;2024-03-13 15:49:01;20657;55;0;0;3;3;5;1;22157680,8;C
2024;SPR;8484;83261;2051;2021;65643;2024-03-15 18:34:01;2319;21;0;0;3;3;5;1;8049756;C
2024;SPR;14708;96905;3162;2022;4;2024-04-19 14:59:02;31117;20;21;0;3;3;5;14;4039410;C
2024;SPR;18197;32321;3138;2022;37628;2024-05-09 16:29:02;8327;35;0;0;3;3;5;4;2169452;C
2024;SPR;15580;83261;138;2021;65643;2024-04-25 11:34:02;30521;20;21;0;3;3;5;1;60707684,4;C
2024;SPR;7734;32321;142;2021;65639;2024-03-13 11:49:06;30385;20;21;0;3;3;5;1;1532379,6;C
2024;SPR;7736;32321;401;2021;65639;2024-03-13 11:49:07;13407;40;0;0;3;3;5;1;11500249,44;C
2024;SPR;7839;311990;730;2021;65644;2024-03-13 13:54:01;1973;9;0;0;3;3;5;1;27424643,4;C
2024;SPR;7831;311990;541;2021;65644;2024-03-13 13:44:02;37497;50;0;513;3;3;5;1;220510595,9;C
2024;SPR;8188;32118;138;2021;65638;2024-03-14 15:59:02;30521;20;21;0;3;3;5;1;2726594,4;C
2024;SPR;9243;32321;2051;2021;65639;2024-03-19 14:49:02;2319;21;0;0;3;3;5;1;20623837,68;C
2024;SPR;8787;83261;582;2023;84056;2024-09-04 13:47:35;38941;55;0;0;3;3;5;1;53571000;Z
2024;SPR;8824;26296;3126;2021;65640;2024-03-18 15:24:08;6338;31;0;0;3;3;5;1;2647096,8;C
2024;SPR;17551;124204;8736;2022;37659;2024-05-07 11:04:03;53227;35;0;352;3;3;5;8;1054223,1;C
2024;SPR;9717;83261;582;2023;84055;2024-09-04 13:49:53;38941;55;0;0;3;3;5;1;50365180;Z
2024;SPR;3376;83261;582;2023;84056;2025-01-23 10:49:52;38941;55;0;0;3;3;5;1;53571000;Z
2024;SPR;8048;275932;500;2021;65645;2024-03-14 11:54:01;16960;50;0;0;3;3;5;1;1779369,36;C
2024;SPR;9157;94546;3126;2021;65642;2024-03-19 12:54:01;6338;31;0;0;3;3;5;1;353100,36;C
2024;SPR;9089;215724;3204;2021;32662;2024-03-19 11:59:04;4847;29;0;0;3;3;1;4;528000;C
2024;SPR;9093;193944;3204;2021;32565;2024-03-19 11:59:06;4847;29;0;0;3;3;1;4;772000;C
2024;SPR;11059;83261;582;2023;85404;2025-01-23 10:57:33;38941;55;0;0;3;3;5;1;1197300;Z
2024;SPR;20868;41291;3162;2023;77145;2024-05-22 15:34:04;54943;20;21;0;3;3;1;14;1284878,7;C
2024;SPR;7863;311990;3237;2021;65644;2024-03-13 14:19:07;36554;20;28;0;3;3;5;1;319280,28;C
2024;SPR;7866;32321;9764;2021;65639;2024-03-13 14:19:08;20657;55;0;0;3;3;5;1;226534341;C
2024;SPR;7858;32321;9764;2021;65639;2024-03-13 14:19:04;20657;55;0;0;3;3;5;1;58345409,76;C
2024;SPR;16337;83261;582;2023;84384;2024-09-04 15:42:56;38941;55;0;0;3;3;5;1;160796200;Z
2024;SPR;8076;311990;138;2021;65644;2024-03-14 12:24:01;30521;20;21;0;3;3;5;1;152498,4;C
2024;SPR;31678;49584;3138;2022;37672;2024-07-17 14:34:10;8327;35;0;0;3;3;5;4;3000789,74;C
2024;SPR;26375;124204;8736;2022;37659;2024-06-19 16:19:01;53227;35;0;352;3;3;5;8;1054223,1;C
2024;SPR;34936;124204;3138;2022;37659;2024-08-02 11:34:03;9075;35;0;0;3;3;5;4;75301,65;C
2024;SPR;30105;127314;3204;2021;32557;2024-07-10 11:54:05;4847;29;0;0;3;3;1;4;138000;C
2024;SPR;28766;83261;3138;2022;37695;2024-07-03 13:39:03;9075;35;0;0;3;3;5;4;861024,55;C
2024;SPR;24575;41291;3162;2023;77145;2024-06-10 12:31:13;54943;20;21;0;3;3;1;14;3489587,92;C
2024;SPR;37395;120202;138;2021;65641;2024-08-14 14:19:02;30521;20;21;0;3;3;5;1;1645960,5;C
2024;SPR;38477;124204;3138;2022;37659;2024-08-20 15:04:02;8327;35;0;0;3;3;5;4;2819067,84;C
2024;SPR;44066;49584;3138;2022;37672;2024-09-18 15:29:02;8327;35;0;0;3;3;5;4;3249673,48;C
2024;SPR;44058;83261;3138;2022;37695;2024-09-18 14:59:02;8327;35;0;0;3;3;5;4;2033092,58;C
2024;SPR;32567;41291;3162;2023;77145;2024-07-23 10:59:03;54946;20;21;0;3;3;6;14;666233,4;C
2024;SPR;33812;124204;8736;2022;37659;2024-07-29 15:49:06;57698;35;0;352;3;3;5;1;1054223,1;C
2024;SPR;45860;226349;582;2023;84138;2024-11-20 13:13:44;38941;55;0;0;3;3;5;1;38856770,99;Z
2024;SPR;31837;193944;3204;2021;32565;2024-07-18 11:19:04;4849;29;0;0;3;3;3;4;3942850,6;C
2024;SPR;34740;41291;3162;2023;77145;2024-08-01 16:54:02;54946;20;21;0;3;3;6;14;95176,2;C
2024;SPR;42742;94546;582;2023;84483;2024-11-20 13:12:27;38941;55;0;0;3;3;5;1;60943600;Z
2024;SPR;36340;193944;3204;2021;32565;2024-08-09 09:54:05;4849;29;0;0;3;3;3;4;5857519,79;C
2024;SPR;36375;275932;7411;2021;65645;2024-08-09 10:39:02;16793;45;0;0;3;3;5;1;355782,48;C
2024;SPR;47578;32321;3204;2021;65639;2024-10-04 22:59:02;4921;29;0;0;3;3;5;1;11115230,16;C
2024;SPR;56558;275932;3134;2021;65645;2024-11-25 14:04:04;6330;31;0;0;3;3;5;1;6035666;C
2024;SPR;56559;275932;3204;2021;65645;2024-11-25 14:04:05;4921;29;0;0;3;3;5;1;9245283,76;C
2024;SPR;51756;226349;489;2023;49402;2024-10-30 10:24:08;16457;45;0;0;3;3;1;1;11019032,43;C
2024;SPR;54346;215724;3204;2021;32662;2024-11-11 09:49:19;4847;29;0;0;3;3;1;4;574000;C
2024;SPR;55771;127314;3204;2021;32557;2024-11-20 08:19:02;4849;29;0;0;3;3;3;4;3714440;C
2024;SPR;50452;32321;3138;2022;37628;2024-10-23 10:14:02;9075;35;0;0;3;3;5;4;771150,2;C
2024;SPR;64746;49584;9761;2024;56153;2024-12-30 12:14:18;43975;55;0;0;3;3;1;1;6728548;C
2024;SPR;48886;49584;3204;2021;32623;2024-10-15 09:19:04;4849;29;0;0;3;3;3;4;6817500;C
2024;SPR;58363;226349;582;2023;84138;2025-01-22 13:43:49;38941;55;0;0;3;3;5;1;38856770,99;Z
2024;SPR;60669;127405;489;2024;46290;2024-12-10 15:14:02;16457;45;0;0;3;3;1;1;26922444,96;C
2024;SPR;64848;318443;7411;2024;50733;2025-01-02 14:19:03;15478;45;0;0;3;3;1;8;17773371;C
2024;SPR;64849;318443;7411;2024;50733;2025-01-02 14:19:03;15478;45;0;0;3;3;1;8;53663732,5;C
2024;SPR;64855;49584;3138;2022;37672;2025-01-02 17:04:05;8327;35;0;0;3;3;5;4;2474007,96;C
2025;SPR;3437;32321;7304;2021;65639;2025-02-18 13:24:03;17440;50;0;0;3;3;5;1;1168860;C
2025;SPR;2726;275932;138;2021;65645;2025-02-13 15:29:03;27892;20;21;0;3;3;5;1;3186837,5;C
2025;SPR;13791;82619;1028;2024;46291;2025-04-16 14:59:04;43215;45;0;0;3;3;1;1;122580125,9;C
2025;SPR;10341;76456;1028;2024;64202;2025-03-31 11:39:02;43215;45;0;0;3;3;1;1;54635736,32;C
2025;SPR;11026;32271;3204;2024;62035;2025-04-03 12:04:05;6338;29;0;0;3;3;1;4;120810542,9;C
2025;SPR;2812;32321;1015;2021;65639;2025-02-13 16:09:06;15783;45;0;0;3;3;5;4;19766752,72;C
2025;SPR;12754;213258;3204;2024;62049;2025-04-11 11:49:04;6338;29;0;0;3;3;1;4;39635506,58;C
2025;SPR;4095;49584;3138;2022;37672;2025-02-24 12:34:03;7697;35;0;0;3;3;5;4;2474007,96;C
2025;SPR;279;83261;582;2023;85404;2025-02-04 12:04:06;22183;55;0;0;3;3;5;1;22467280;C
2025;SPR;11500;94546;582;2023;84483;2025-04-04 14:44:05;22183;55;0;0;3;3;5;1;75837600;C
2025;SPR;15327;83261;582;2023;84056;2025-04-29 14:29:03;22183;55;0;0;3;3;5;1;102288500;C
2025;SPR;12755;215724;3204;2024;62072;2025-04-11 11:49:05;6338;29;0;0;3;3;1;4;65159354,08;C
2025;SPR;2851;120202;101;2021;65641;2025-02-13 16:24:03;28616;20;24;0;3;3;5;4;9350880;C
2025;SPR;2854;120202;142;2021;65641;2025-02-13 16:24:06;26869;20;21;0;3;3;5;4;12747350;C
2025;SPR;2855;120202;401;2021;65641;2025-02-13 16:24:06;14168;40;0;0;3;3;5;1;20839321,36;C
2025;SPR;13528;127042;1028;2024;58216;2025-04-15 15:34:05;43219;45;0;0;3;3;1;1;46339664,61;C
2025;SPR;266;83261;582;2023;85404;2025-02-04 11:40:56;22184;55;0;0;3;3;5;1;22467280;X
2025;SPR;2859;120202;2051;2021;65641;2025-02-13 16:24:09;2821;21;0;0;3;3;5;4;7978740;C
2025;SPR;2864;120202;3204;2021;65641;2025-02-13 16:24:12;6623;29;0;0;3;3;5;4;336259117,7;C
2025;SPR;2879;311990;3204;2021;65644;2025-02-13 16:24:21;6623;29;0;0;3;3;5;4;520656374,3;C
2025;SPR;2880;311990;3205;2021;65644;2025-02-13 16:24:22;3948;24;0;0;3;3;5;4;85346621,8;C
2025;SPR;2888;26296;3237;2021;65640;2025-02-13 16:24:27;33743;20;28;0;3;3;5;1;389620;C
2025;SPR;2891;26296;7310;2021;65640;2025-02-13 16:24:28;2823;21;0;0;3;3;5;4;5088352,5;C
2025;SPR;2733;275932;3126;2021;65645;2025-02-13 15:39:07;7415;31;0;0;3;3;5;3;779240;C
2025;SPR;2761;94546;2013;2021;65642;2025-02-13 15:49:06;27894;20;21;0;3;3;5;13;2260933,18;C
2025;SPR;12333;96905;3204;2024;61985;2025-04-09 14:14:07;6338;29;0;0;3;3;1;4;48362468,34;C
2025;SPR;2788;311990;138;2021;65644;2025-02-13 15:59:05;27892;20;21;0;3;3;5;1;802532,5;C
2025;SPR;2743;32321;401;2021;65639;2025-02-13 15:44:04;14168;40;0;0;3;3;5;1;2750632,5;C
2025;SPR;2746;32321;3126;2021;65639;2025-02-13 15:44:07;7415;31;0;0;3;3;5;3;194810;C
2025;SPR;2751;32321;7192;2021;65639;2025-02-13 15:44:12;18621;55;0;0;3;3;5;1;389620;C
